0.9023999999999999,0.01760000000000006,-0
0.8994810274390674,0.02145040225706729,-0.06692146287100964
0.8908326452435138,0.03282179262630858,-0.1321988660901229
0.8767709903235557,0.05119540341086942,-0.1943191281715778
0.8577927946265012,0.07577121921432933,-0.252009932831264
0.8345347639478402,0.1055511012261064,-0.3043127861535861
0.807724988882234,0.1394320762331724,-0.3506129058627258
0.7781326361166793,0.1762950983632992,-0.3906288066895467
0.7465216,0.2150784,-0.4243712
0.7136123142226011,0.2548297782498166,-0.4520837828624453
0.6800539961331633,0.2947370656014662,-0.474177968109236
0.6464077191578099,0.3341395301720242,-0.4911708640223036
0.6131392512,0.3725247488,-0.5036322816
0.5806197229137391,0.4095158618613475,-0.5121433044751476
0.5491318756640287,0.4448535578076606,-0.517266551389323
0.5188797462032518,0.4783761439424512,-0.519526802696879
0.49,0.51,-0.5194
0.4598312725077668,0.5429128373465302,-0.5195268026968789
0.4282132570793341,0.5778013094489767,-0.517266551389323
0.3952861594392022,0.6145782557857113,-0.5121433044751477
0.3612607488,0.6530752512,-0.5036322816000001
0.3264304771286622,0.6930222735415037,-0.4911708640223036
0.2911819589230166,0.7340269793423539,-0.4741779681092361
0.2560019291008411,0.7755559784267413,-0.4520837828624453
0.2214784000000001,0.8169215999999999,-0.4243712000000001
0.1882935933915174,0.8572786721285042,-0.3906288066895467
0.1572065179670811,0.8956364169175126,-0.3506129058627258
0.1290239549133698,0.9308901799126835,-0.3043127861535861
0.1045601465499695,0.9618758396092001,-0.2520099328312639
0.08458750024248213,0.9874461060230928,-0.1943191281715779
0.06978273937187079,1.006562822758307,-0.132198866090123
0.06067461458427897,1.018393955719586,-0.06692146287100963
0.05760000000000004,1.0224,-6.58370119221617e-17
0.06067461458427897,1.018393955719586,0.06692146287100974
0.06978273937187079,1.006562822758307,0.1321988660901229
0.08458750024248213,0.9874461060230928,0.194319128171578
0.1045601465499695,0.9618758396092,0.252009932831264
0.1290239549133697,0.9308901799126836,0.304312786153586
0.1572065179670811,0.8956364169175127,0.3506129058627257
0.1882935933915174,0.8572786721285042,0.3906288066895466
0.2214784,0.8169216,0.4243712
0.256001929100841,0.7755559784267414,0.4520837828624453
0.2911819589230165,0.7340269793423542,0.474177968109236
0.3264304771286622,0.6930222735415037,0.4911708640223036
0.3612607487999999,0.6530752512000002,0.5036322816
0.3952861594392021,0.6145782557857115,0.5121433044751476
0.4282132570793341,0.5778013094489767,0.517266551389323
0.4598312725077667,0.5429128373465303,0.5195268026968789
0.4899999999999999,0.5100000000000001,0.5194
0.5188797462032518,0.4783761439424512,0.519526802696879
0.5491318756640285,0.4448535578076607,0.517266551389323
0.580619722913739,0.4095158618613476,0.5121433044751477
0.6131392512,0.3725247488,0.5036322816
0.6464077191578098,0.3341395301720245,0.4911708640223037
0.6800539961331632,0.2947370656014663,0.4741779681092361
0.713612314222601,0.2548297782498167,0.4520837828624454
0.7465215999999999,0.2150784000000002,0.4243712000000001
0.7781326361166794,0.1762950983632991,0.3906288066895466
0.8077249888822339,0.1394320762331724,0.3506129058627259
0.8345347639478402,0.1055511012261063,0.304312786153586
0.857792794626501,0.07577121921432939,0.2520099328312642
0.8767709903235557,0.05119540341086948,0.1943191281715779
0.8908326452435138,0.03282179262630858,0.1321988660901228
0.8994810274390674,0.02145040225706729,0.06692146287100946
0.9023999999999999,0.01760000000000006,1.316740238443234e-16
0.8994810274390674,0.02145040225706729,-0.06692146287100946
0.8908326452435138,0.03282179262630858,-0.1321988660901228
0.8767709903235557,0.05119540341086948,-0.1943191281715779
0.857792794626501,0.07577121921432939,-0.2520099328312642
0.8345347639478402,0.1055511012261063,-0.304312786153586
0.8077249888822339,0.1394320762331724,-0.3506129058627259
0.7781326361166794,0.1762950983632991,-0.3906288066895466
0.7465215999999999,0.2150784000000002,-0.4243712000000001
0.713612314222601,0.2548297782498167,-0.4520837828624454
0.6800539961331632,0.2947370656014663,-0.4741779681092361
0.6464077191578098,0.3341395301720245,-0.4911708640223037
0.6131392512,0.3725247488,-0.5036322816
0.580619722913739,0.4095158618613476,-0.5121433044751477
0.5491318756640285,0.4448535578076607,-0.517266551389323
0.5188797462032518,0.4783761439424512,-0.519526802696879
0.4899999999999999,0.5100000000000001,-0.5194
0.4598312725077667,0.5429128373465303,-0.5195268026968789
0.4282132570793341,0.5778013094489767,-0.517266551389323
0.3952861594392021,0.6145782557857115,-0.5121433044751476
0.3612607487999999,0.6530752512000002,-0.5036322816
0.3264304771286622,0.6930222735415037,-0.4911708640223036
0.2911819589230165,0.7340269793423542,-0.474177968109236
0.256001929100841,0.7755559784267414,-0.4520837828624453
0.2214784,0.8169216,-0.4243712
0.1882935933915174,0.8572786721285042,-0.3906288066895466
0.1572065179670811,0.8956364169175127,-0.3506129058627257
